correct_at_stop,hybrid_stop_budget,invalid_extraction_driven_uncertainty,invalid_rate_at_stop,margin_missed_recovery_opportunity,margin_stop_budget,margin_to_hybrid_override,n16_correct,plurality_switches_t2_t16,policy_id,premature_stop_with_missed_recovery,primary_category,question_index,regression_avoided,safe_early_stop,stable_wrong_trajectory,stop_budget,successful_hybrid_intervention,unnecessary_continuation,unstable_trajectory
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,320,False,True,False,2,False,False,False
True,16,True,0.0625,False,16,False,True,6,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,332,False,False,False,16,False,True,True
False,16,True,1.0,False,16,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,340,False,False,True,16,False,True,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,342,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,343,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,346,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,351,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,359,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,362,False,True,False,2,False,False,False
False,16,True,0.125,False,16,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,381,False,False,True,16,False,True,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,386,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,387,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,3,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,388,False,False,False,16,False,True,True
False,16,False,0.0,False,16,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,398,False,False,False,16,False,True,False
True,16,False,0.0,False,16,False,True,6,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,400,False,False,False,16,False,True,True
False,6,True,0.8333333333333334,False,6,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,401,False,True,False,6,False,False,False
False,2,False,0.0,False,2,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,403,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,406,False,True,False,2,False,False,False
False,7,True,0.8571428571428571,False,7,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,422,False,True,False,7,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,427,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,429,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,430,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,441,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,446,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,448,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,449,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,457,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,465,False,True,False,2,False,False,False
False,4,False,0.0,False,4,False,True,3,hybrid_logistic_start2_every_sample_lambda10,True,premature_stop_with_missed_recovery,473,False,False,False,4,False,False,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,487,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,2,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,491,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,0,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,1,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,3,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,12,False,True,False,2,False,False,False
False,4,False,0.0,False,4,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,14,False,True,True,4,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,15,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,False,6,hybrid_logistic_start2_every_sample_lambda10,False,regression_avoided,17,True,True,False,4,False,False,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,30,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,31,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,51,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,52,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,59,False,True,False,2,False,False,False
False,4,True,0.75,False,4,False,False,2,hybrid_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,60,False,True,False,4,False,False,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,61,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,66,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,69,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,1,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,71,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,91,False,True,False,2,False,False,False
False,2,True,0.5,False,2,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,94,False,True,True,2,False,False,False
False,2,True,0.5,False,2,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,96,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,97,False,True,False,2,False,False,False
False,16,True,0.125,False,16,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,100,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,111,False,True,False,2,False,False,False
True,2,True,0.5,False,2,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,regression_avoided,123,True,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,3,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,129,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,133,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,135,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,True,4,hybrid_logistic_start2_every_sample_lambda10,False,unstable_trajectory,142,False,True,False,4,False,False,True
True,16,True,0.0625,False,16,False,True,2,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,145,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,151,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,2,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,154,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,161,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,163,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,165,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,178,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,188,False,True,False,2,False,False,False
True,4,False,0.0,False,4,False,False,3,hybrid_logistic_start2_every_sample_lambda10,False,regression_avoided,190,True,True,False,4,False,False,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,191,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,196,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,200,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,208,False,True,False,2,False,False,False
False,2,True,0.5,False,2,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,213,False,True,True,2,False,False,False
False,16,True,0.0625,False,16,False,False,3,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,214,False,False,False,16,False,True,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,216,False,True,False,2,False,False,False
True,16,False,0.0,False,16,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,219,False,False,False,16,False,True,False
False,2,True,0.5,False,2,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,224,False,True,True,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,226,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,233,False,True,False,2,False,False,False
False,14,False,0.0,False,14,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,240,False,True,False,14,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,244,False,True,False,2,False,False,False
False,16,True,0.125,False,16,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,245,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,247,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,250,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,252,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,258,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,262,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,True,5,hybrid_logistic_start2_every_sample_lambda10,True,premature_stop_with_missed_recovery,266,False,False,False,2,False,False,True
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,278,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,True,1,hybrid_logistic_start2_every_sample_lambda10,True,premature_stop_with_missed_recovery,279,False,False,False,2,False,False,False
False,4,False,0.0,False,4,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,295,False,True,True,4,False,False,False
False,2,True,0.5,False,2,False,True,3,hybrid_logistic_start2_every_sample_lambda10,True,premature_stop_with_missed_recovery,298,False,False,False,2,False,False,True
False,16,True,0.125,False,16,False,False,1,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,306,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,310,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,316,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,323,False,True,False,2,False,False,False
True,16,True,0.125,False,16,False,True,1,hybrid_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,324,False,False,False,16,False,True,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,325,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,330,False,True,False,2,False,False,False
True,2,False,0.0,False,2,False,True,0,hybrid_logistic_start2_every_sample_lambda10,False,safe_early_stop,338,False,True,False,2,False,False,False
False,2,False,0.0,False,2,False,False,0,hybrid_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,349,False,True,True,2,False,False,False
